EID
2-s2.0-78650922486
2-s2.0-78649792580
2-s2.0-78449268180
2-s2.0-78049492966
2-s2.0-78049463641
2-s2.0-77957604760
2-s2.0-78651255602
2-s2.0-77955569934
2-s2.0-77955070344
2-s2.0-77955145471
2-s2.0-77955136947
2-s2.0-77953720162
2-s2.0-79956371195
2-s2.0-77952552958
2-s2.0-77953525080
2-s2.0-77953330270
2-s2.0-79953689272
2-s2.0-77249159466
2-s2.0-72049124278
2-s2.0-77953899818
2-s2.0-82355181915
2-s2.0-77957807325
2-s2.0-84858447131
2-s2.0-70449574419
2-s2.0-71449118322
2-s2.0-70349617848
2-s2.0-69949087763
2-s2.0-69949090037
2-s2.0-69249184366
2-s2.0-79051470155
2-s2.0-67651165469
2-s2.0-67649511992
2-s2.0-67649467709
2-s2.0-67349179926
2-s2.0-77950261997
2-s2.0-65649118272
2-s2.0-67649998672
2-s2.0-67349119487
2-s2.0-60549110217
2-s2.0-65649122296
2-s2.0-73949121263
2-s2.0-64549106993
2-s2.0-64549151021
2-s2.0-62749205908
2-s2.0-69549113032
2-s2.0-51649100007
2-s2.0-58749102194
2-s2.0-58449092338
2-s2.0-52749089212
2-s2.0-54949113319
2-s2.0-77953886818
2-s2.0-84872161241
2-s2.0-57449084879
2-s2.0-57849146227
2-s2.0-54549084558
2-s2.0-55849110002
2-s2.0-53349102438
2-s2.0-51549088462
2-s2.0-51749107193
2-s2.0-50249161541
2-s2.0-49249138914
2-s2.0-43049119653
2-s2.0-42649142944
2-s2.0-53449089421
2-s2.0-47549088474
2-s2.0-47349094253
2-s2.0-42749095095
2-s2.0-79051469324
2-s2.0-43049154963
2-s2.0-43749091288
2-s2.0-42449123287
2-s2.0-57349147111
2-s2.0-42149173826
2-s2.0-79051470958
2-s2.0-36448980684
2-s2.0-38849138643
2-s2.0-40149092816
2-s2.0-70449633074
2-s2.0-35348840879
2-s2.0-38949120194
2-s2.0-40849137820
2-s2.0-38549123387
2-s2.0-34548200818
2-s2.0-36148983782
2-s2.0-34250319770
2-s2.0-42349090024
2-s2.0-34548019491
2-s2.0-34247134446
2-s2.0-34249720042
2-s2.0-34447273406
2-s2.0-44449118563
2-s2.0-34547664921
2-s2.0-33846027145
2-s2.0-77954012237
2-s2.0-33947380961
2-s2.0-34249104797
2-s2.0-34547916406
2-s2.0-33846201119
2-s2.0-33847696926
2-s2.0-79051470647
2-s2.0-33847380621
2-s2.0-33846858650
2-s2.0-33845591396
2-s2.0-33751513983
2-s2.0-33748711820
2-s2.0-33748084048
2-s2.0-33749369460
2-s2.0-34250742651
2-s2.0-33747326870
2-s2.0-33745764008
2-s2.0-28844493164
2-s2.0-33745630943
2-s2.0-29644435415
2-s2.0-29644431769
2-s2.0-28844450091
2-s2.0-23844507554
