EID
2-s2.0-78649809111
2-s2.0-78649607502
2-s2.0-78649605755
2-s2.0-79251479744
2-s2.0-78649792580
2-s2.0-79959582182
2-s2.0-79952075295
2-s2.0-79952820373
2-s2.0-84867180288
2-s2.0-84858670671
2-s2.0-79959867714
2-s2.0-79952085942
2-s2.0-84887831819
2-s2.0-84861029332
2-s2.0-84861073987
2-s2.0-84881400565
2-s2.0-84881412276
2-s2.0-84887938037
2-s2.0-79952091860
2-s2.0-79952088572
2-s2.0-84870609006
2-s2.0-84861064824
2-s2.0-79951493861
2-s2.0-78650529467
2-s2.0-79953288183
2-s2.0-79952934839
2-s2.0-79951651460
2-s2.0-80052268825
2-s2.0-78650583003
2-s2.0-78649800717
2-s2.0-77958053263
2-s2.0-78049492966
2-s2.0-77957375979
2-s2.0-79151482494
2-s2.0-77956524991
2-s2.0-79955519713
2-s2.0-77956001160
2-s2.0-77955236816
2-s2.0-77955184440
2-s2.0-77956760391
2-s2.0-78349268079
2-s2.0-77955443024
2-s2.0-77955136947
2-s2.0-77955145471
2-s2.0-77953720162
2-s2.0-77954830714
2-s2.0-77954209151
2-s2.0-77953775138
2-s2.0-77952963989
2-s2.0-77953525080
2-s2.0-77952234522
2-s2.0-77956115307
2-s2.0-77952308774
2-s2.0-73849083826
2-s2.0-84902182052
2-s2.0-77949774494
2-s2.0-71849114591
2-s2.0-84923597976
2-s2.0-77951583025
2-s2.0-77952282893
2-s2.0-77952248935
2-s2.0-77951721077
2-s2.0-78651591694
2-s2.0-77952267251
2-s2.0-79960955454
2-s2.0-77953993992
2-s2.0-77951707400
2-s2.0-77952301602
2-s2.0-77957939682
2-s2.0-77949852495
2-s2.0-77950273380
2-s2.0-77950831117
2-s2.0-74949096817
2-s2.0-77954022962
2-s2.0-77950386125
2-s2.0-84865178035
2-s2.0-77951739576
2-s2.0-77649316167
2-s2.0-77957944845
2-s2.0-73449092506
2-s2.0-77952244802
2-s2.0-77957708130
2-s2.0-70449105193
2-s2.0-70450199076
2-s2.0-70449709158
2-s2.0-71449118322
2-s2.0-70349841885
2-s2.0-70349593204
2-s2.0-70349932546
2-s2.0-70349313483
2-s2.0-69949087763
2-s2.0-69949107094
2-s2.0-69949090037
2-s2.0-77953251489
2-s2.0-70350142166
2-s2.0-68149149843
2-s2.0-67651165469
2-s2.0-68849110038
2-s2.0-67349179926
2-s2.0-67349241633
2-s2.0-66249127931
2-s2.0-67349119487
2-s2.0-60549110217
2-s2.0-66149189591
2-s2.0-65849138987
2-s2.0-64649105034
2-s2.0-64549151021
2-s2.0-64549106993
2-s2.0-61849089369
2-s2.0-62149092096
2-s2.0-58749102194
2-s2.0-70449585278
2-s2.0-52749089212
2-s2.0-57749189590
2-s2.0-84902181725
2-s2.0-58449092338
2-s2.0-54949113319
2-s2.0-58749094267
2-s2.0-51849124537
2-s2.0-57649210902
2-s2.0-67650475840
2-s2.0-79952206736
2-s2.0-60749114776
2-s2.0-67650496388
2-s2.0-67650481499
2-s2.0-57449084879
2-s2.0-79952303759
2-s2.0-84865757909
2-s2.0-67650499466
2-s2.0-79952309068
2-s2.0-67650481460
2-s2.0-65649128606
2-s2.0-70449366529
2-s2.0-84876755703
2-s2.0-67650481782
2-s2.0-63449140844
2-s2.0-84885901527
2-s2.0-79952302953
2-s2.0-57849146227
2-s2.0-54849420728
2-s2.0-55849092872
2-s2.0-59449100186
2-s2.0-42649142944
2-s2.0-43049119653
2-s2.0-49249138914
2-s2.0-53449089421
2-s2.0-43049154963
2-s2.0-43749094568
2-s2.0-44249108805
2-s2.0-42449123287
2-s2.0-42249105558
2-s2.0-45749133444
2-s2.0-40949094486
2-s2.0-36448980684
2-s2.0-40849085098
2-s2.0-38849193989
2-s2.0-38849138643
2-s2.0-40149092816
2-s2.0-70449633074
2-s2.0-35348840879
2-s2.0-67650317516
2-s2.0-36949037125
2-s2.0-79960058269
2-s2.0-50849106361
2-s2.0-56149115509
2-s2.0-39649100448
2-s2.0-77958028314
2-s2.0-67650499709
2-s2.0-69249103774
2-s2.0-50849139852
2-s2.0-77958073012
2-s2.0-50249084573
2-s2.0-68049093598
2-s2.0-38049174827
2-s2.0-40549087340
2-s2.0-44649117423
2-s2.0-80052598498
2-s2.0-37249056458
2-s2.0-34948874305
2-s2.0-34748916575
2-s2.0-34548019491
2-s2.0-34249720042
2-s2.0-34547664921
2-s2.0-34250334185
2-s2.0-33846027145
2-s2.0-34347369825
2-s2.0-34249061398
2-s2.0-34547916406
2-s2.0-33846201119
2-s2.0-33947496436
2-s2.0-33847380621
2-s2.0-84901832721
2-s2.0-33845715907
2-s2.0-33845542064
2-s2.0-67349260961
2-s2.0-46149113016
2-s2.0-46149110787
2-s2.0-34047135740
2-s2.0-84867256719
2-s2.0-84900600775
2-s2.0-84857602857
2-s2.0-55549138069
2-s2.0-34249073127
2-s2.0-84857731979
2-s2.0-57749087609
2-s2.0-33749369460
2-s2.0-33748442328
2-s2.0-33746228608
2-s2.0-33646720901
2-s2.0-33646244732
2-s2.0-33745764008
2-s2.0-29744434518
2-s2.0-33645010091
2-s2.0-33745472143
2-s2.0-84872587425
2-s2.0-30744478930
2-s2.0-26844575593
2-s2.0-17944366710
2-s2.0-27644592582
2-s2.0-18144428386
2-s2.0-10944254083
2-s2.0-18144430233
2-s2.0-7044235937
2-s2.0-12744261752
2-s2.0-11444266839
2-s2.0-4344585538
2-s2.0-15944391653
2-s2.0-23844473012
2-s2.0-23844511945
2-s2.0-15944364397
2-s2.0-15944411381
2-s2.0-23844459661
2-s2.0-22744438362
2-s2.0-9144238159
2-s2.0-8344232310
2-s2.0-80051549995
2-s2.0-4444333695
2-s2.0-80051550354
2-s2.0-80051549190
2-s2.0-3042623654
2-s2.0-10944261861
2-s2.0-1342326189
2-s2.0-12144291062
2-s2.0-4544250958
2-s2.0-0242579247
2-s2.0-0038559883
2-s2.0-0041766771
2-s2.0-0346882858
2-s2.0-79961017846
2-s2.0-33646604257
2-s2.0-80051476683
2-s2.0-0036708933
2-s2.0-0036047171
2-s2.0-0036309084
2-s2.0-4243865625
2-s2.0-0036542861
2-s2.0-84904801750
2-s2.0-45849155406
2-s2.0-0035633987
2-s2.0-0035521833
2-s2.0-0035031180
2-s2.0-0035308393
2-s2.0-0035151642
2-s2.0-4243800772
2-s2.0-0033492141
2-s2.0-0032628906
2-s2.0-0031546946
2-s2.0-17144475285
2-s2.0-0030465945
2-s2.0-0028552180
2-s2.0-0028743291
2-s2.0-0028212136
2-s2.0-0024111462
2-s2.0-0021564748
