EID
2-s2.0-84921029078
2-s2.0-84911885027
2-s2.0-84912016685
2-s2.0-84924171352
2-s2.0-84917705846
2-s2.0-84905240127
2-s2.0-84899877891
2-s2.0-84896491023
2-s2.0-84897423037
2-s2.0-84897468876
2-s2.0-84900597753
2-s2.0-84901569959
2-s2.0-84892825821
2-s2.0-84893841881
2-s2.0-84898400962
2-s2.0-84899538418
2-s2.0-84903977359
2-s2.0-84921998081
2-s2.0-84899584527
2-s2.0-84911984721
2-s2.0-84890356660
2-s2.0-84890902873
2-s2.0-84886061967
2-s2.0-84890568493
2-s2.0-84885356077
2-s2.0-84884973541
2-s2.0-84884178255
2-s2.0-84877693451
2-s2.0-84883291457
2-s2.0-84887223649
2-s2.0-84925655076
2-s2.0-84881462833
2-s2.0-84885900408
2-s2.0-84883678959
2-s2.0-84883681192
2-s2.0-84878717667
2-s2.0-84880576398
2-s2.0-84877869541
2-s2.0-84870062219
2-s2.0-84869833722
2-s2.0-84876082111
2-s2.0-84874155838
2-s2.0-84898045354
2-s2.0-84866734993
2-s2.0-84858715814
2-s2.0-84868095276
2-s2.0-84860446121
2-s2.0-84856552430
2-s2.0-84859426275
2-s2.0-84859429131
2-s2.0-84856614278
2-s2.0-84857004430
2-s2.0-84863268381
2-s2.0-84856605154
2-s2.0-80052268948
2-s2.0-84856050667
2-s2.0-80955177099
2-s2.0-81455159292
2-s2.0-79957672308
2-s2.0-79960512434
2-s2.0-79951905049
2-s2.0-79953066169
2-s2.0-78650796473
2-s2.0-78650336776
2-s2.0-78650411489
2-s2.0-80051965138
2-s2.0-78649397556
2-s2.0-78650348590
2-s2.0-78650341256
2-s2.0-77953873624
2-s2.0-77950368188
2-s2.0-77958086310
2-s2.0-77955959206
2-s2.0-77953625574
2-s2.0-76949102260
2-s2.0-77953640290
2-s2.0-77952940245
2-s2.0-77955306156
2-s2.0-77955304450
2-s2.0-77954949434
2-s2.0-77949894313
2-s2.0-76649116283
2-s2.0-72449139078
2-s2.0-67349166125
2-s2.0-67349103096
2-s2.0-67349168448
2-s2.0-69949115563
2-s2.0-68949090168
2-s2.0-59649094105
2-s2.0-67949124695
2-s2.0-67449152264
2-s2.0-67651093808
2-s2.0-62149116566
2-s2.0-62149140502
2-s2.0-64549135868
2-s2.0-61449090393
2-s2.0-70449580999
2-s2.0-68349126802
2-s2.0-60749128979
2-s2.0-54349083556
2-s2.0-43849099043
2-s2.0-54349114677
2-s2.0-61449259033
2-s2.0-61449206251
2-s2.0-57049101867
2-s2.0-55049123760
2-s2.0-51149109926
2-s2.0-48249083514
2-s2.0-38749125176
2-s2.0-48249118425
2-s2.0-46449139007
2-s2.0-46749087054
2-s2.0-42349107233
2-s2.0-39049167783
2-s2.0-39749181731
2-s2.0-41549167636
2-s2.0-38849196842
2-s2.0-41549165584
2-s2.0-39749111216
2-s2.0-36949026449
2-s2.0-38549102662
2-s2.0-36348978198
2-s2.0-35948984781
2-s2.0-34948909660
2-s2.0-34548666758
2-s2.0-33947678304
2-s2.0-34548248301
2-s2.0-34548562398
2-s2.0-35148877128
2-s2.0-34547215279
2-s2.0-34547475101
2-s2.0-34248207179
2-s2.0-34547319469
2-s2.0-34247480166
2-s2.0-33947308917
2-s2.0-34247242304
2-s2.0-34247545820
2-s2.0-33750920846
2-s2.0-33747352270
2-s2.0-33845240153
2-s2.0-33748038794
2-s2.0-33748785453
2-s2.0-33645881056
2-s2.0-33744986274
2-s2.0-33745246012
2-s2.0-27344433997
2-s2.0-33744802905
2-s2.0-32644449735
2-s2.0-33646368391
2-s2.0-33747858959
2-s2.0-33645798657
2-s2.0-27144462625
2-s2.0-33644909375
2-s2.0-33644697317
2-s2.0-24944530823
2-s2.0-28144451536
2-s2.0-84888609181
2-s2.0-27944464408
2-s2.0-27944487456
2-s2.0-26644449444
2-s2.0-24944495535
2-s2.0-15744404869
2-s2.0-12344280224
2-s2.0-14244267080
2-s2.0-12344337337
2-s2.0-11044236749
2-s2.0-8644234956
2-s2.0-6344267082
2-s2.0-8344287555
2-s2.0-5044233746
2-s2.0-4344627403
2-s2.0-4043072671
2-s2.0-13444262212
2-s2.0-3242707468
2-s2.0-3142569293
2-s2.0-3142643486
2-s2.0-2642545849
2-s2.0-3142716005
2-s2.0-4043129070
2-s2.0-0344443173
2-s2.0-4344599222
2-s2.0-0037563233
2-s2.0-0037899573
2-s2.0-13644276179
2-s2.0-0038814022
2-s2.0-0242269819
2-s2.0-0037349996
2-s2.0-0037448775
2-s2.0-0037284418
2-s2.0-0037249691
2-s2.0-33751260184
2-s2.0-0036005316
2-s2.0-0036722531
2-s2.0-0037103434
2-s2.0-0037091955
2-s2.0-0036541934
2-s2.0-0036508481
2-s2.0-0036466577
2-s2.0-0035506624
2-s2.0-19644391749
2-s2.0-19644381335
2-s2.0-19644399052
2-s2.0-0035480446
2-s2.0-0035476770
2-s2.0-0035878029
2-s2.0-0035019155
2-s2.0-0035311628
2-s2.0-0034549694
2-s2.0-0034264056
2-s2.0-0033908229
2-s2.0-0034186793
2-s2.0-0034655064
2-s2.0-0034086355
2-s2.0-0343517591
2-s2.0-0033881315
2-s2.0-19544394724
2-s2.0-0033288287
2-s2.0-0033336436
2-s2.0-0033340485
2-s2.0-0033355237
2-s2.0-0033101911
2-s2.0-0032647968
2-s2.0-19544380244
2-s2.0-0031997725
2-s2.0-0032046061
2-s2.0-0032137679
2-s2.0-0032255640
2-s2.0-0032188621
2-s2.0-0032118577
2-s2.0-0032097750
2-s2.0-0032042556
2-s2.0-0031651541
2-s2.0-0031674198
2-s2.0-0032205695
2-s2.0-0031383086
2-s2.0-0031379518
2-s2.0-0031212765
2-s2.0-0031161875
2-s2.0-0031095411
2-s2.0-0030134907
2-s2.0-0030143730
2-s2.0-0030167784
2-s2.0-0002086469
2-s2.0-0029780914
2-s2.0-0000105361
2-s2.0-0029638703
2-s2.0-0029376571
2-s2.0-0029637621
2-s2.0-0028368302
2-s2.0-0028550622
2-s2.0-0028765110
2-s2.0-0028765131
2-s2.0-0028372058
2-s2.0-0028377883
2-s2.0-0027656584
2-s2.0-0027640636
2-s2.0-0027593566
2-s2.0-0027577649
2-s2.0-0027146759
2-s2.0-0027005570
2-s2.0-0026946194
2-s2.0-0026373412
2-s2.0-0008839956
2-s2.0-0025478960
2-s2.0-44949288762
2-s2.0-0025701003
2-s2.0-1642545931
2-s2.0-0025700931
2-s2.0-0025700937
2-s2.0-0025700932
2-s2.0-0025700933
2-s2.0-0025700929
2-s2.0-0025432631
2-s2.0-0025398780
2-s2.0-0025387817
2-s2.0-0008711779
2-s2.0-0024665865
2-s2.0-0024668077
2-s2.0-0024961525
2-s2.0-0024031629
2-s2.0-0024051220
2-s2.0-0023589050
2-s2.0-0023432320
2-s2.0-0023386138
2-s2.0-0022766314
2-s2.0-0022736739
2-s2.0-0022147828
2-s2.0-0022118217
2-s2.0-0022110850
2-s2.0-0022061284
