EID
2-s2.0-78650625680
2-s2.0-78650601126
2-s2.0-78650529052
2-s2.0-78650533218
2-s2.0-78650526381
2-s2.0-78650540723
2-s2.0-78650536248
2-s2.0-78651551721
2-s2.0-78651545031
2-s2.0-78650610386
2-s2.0-78650354392
2-s2.0-78650377402
2-s2.0-84884009686
2-s2.0-78650315024
2-s2.0-78650835201
2-s2.0-78650330440
2-s2.0-79951801579
2-s2.0-78649730827
2-s2.0-78650447961
2-s2.0-78650357919
2-s2.0-78650290299
2-s2.0-78650269545
2-s2.0-78650238493
2-s2.0-78650282135
2-s2.0-78650229886
2-s2.0-78650236447
2-s2.0-78650198251
2-s2.0-78650224940
2-s2.0-78751606747
2-s2.0-78649881408
2-s2.0-78650183032
2-s2.0-78650164019
2-s2.0-78650139199
2-s2.0-78650111172
2-s2.0-78149453292
2-s2.0-78650125816
2-s2.0-78650083742
2-s2.0-84880258075
2-s2.0-78650165914
2-s2.0-78650122858
2-s2.0-78650437197
2-s2.0-78650305026
2-s2.0-78650039229
2-s2.0-78650426098
2-s2.0-78650067155
2-s2.0-78650058903
2-s2.0-78650002271
2-s2.0-78650034963
2-s2.0-78650306568
2-s2.0-78649239845
2-s2.0-78649922652
2-s2.0-78651319000
2-s2.0-78649944453
2-s2.0-78650311259
2-s2.0-77957683031
2-s2.0-78650185832
2-s2.0-78649759744
2-s2.0-78650308465
2-s2.0-78649970517
2-s2.0-78650722061
2-s2.0-78649955802
2-s2.0-78649959070
2-s2.0-78649935242
2-s2.0-78649923789
2-s2.0-84905565973
2-s2.0-78649940844
2-s2.0-78649937656
2-s2.0-78649955800
2-s2.0-78649947891
2-s2.0-78649303920
2-s2.0-78649937124
2-s2.0-78649953590
2-s2.0-78649966225
2-s2.0-78650323882
2-s2.0-78650138050
2-s2.0-78649886498
2-s2.0-78649843299
2-s2.0-78650402517
2-s2.0-78649901491
2-s2.0-78649806730
2-s2.0-78650362815
2-s2.0-78649881928
2-s2.0-78649865962
2-s2.0-78650166784
2-s2.0-78650179046
2-s2.0-78650103818
2-s2.0-78649786383
2-s2.0-78649879269
2-s2.0-78649772980
2-s2.0-78651272895
2-s2.0-78649863208
2-s2.0-78649910014
2-s2.0-78649727967
2-s2.0-78649759940
2-s2.0-78649757232
2-s2.0-78649759794
2-s2.0-78650168222
2-s2.0-78649806628
2-s2.0-78650098376
2-s2.0-78649716571
2-s2.0-78650108549
2-s2.0-78649675381
2-s2.0-78349279955
2-s2.0-78650051400
2-s2.0-78649750575
2-s2.0-78650053662
2-s2.0-84885526585
2-s2.0-78649568580
2-s2.0-78649541322
2-s2.0-78649546362
2-s2.0-78649595110
